Avancement;Indice Position;Profondeur 1;Profondeur 2;Profondeur 3;Profondeur 4;Profondeur 5;Profondeur 6;Profondeur 7;Profondeur 8
6;1000;0;0;0;1;0;0;0;0
6;1000;0;0;0;1;0;22;-12;17
6;1000;0;1;0;1;0;19;-16;23
6;1000;0;1;0;1;0;17;0;0
6;1000;0;0;0;0;0;19;-17;18
6;1000;0;0;0;1;0;18;0;0
6;1000;0;1;0;1;0;18;0;0
6;1000;0;0;0;1;0;20;-17;0
6;1000;0;1;0;1;0;21;0;0
6;1000;0;0;0;1;0;19;-14;18
6;1000;0;1;0;1;0;21;-14;18
6;1000;0;1;0;1;0;0;0;0
6;1000;0;0;0;1;0;20;0;0
6;1000;0;1;0;1;0;18;-17;0
6;1000;0;1;0;1;0;18;-16;20
6;1000;0;0;0;1;0;21;0;0
6;1000;0;1;0;1;0;20;-15;0
6;1000;0;0;0;1;0;19;-16;18
6;1000;0;1;0;1;0;23;0;19
6;1000;0;0;0;1;0;20;0;0
6;1000;0;1;0;1;0;20;-12;0
6;1000;0;0;0;1;0;19;-15;20
6;1000;0;1;0;1;0;20;-14;20
6;1000;0;1;0;1;0;18;-16;19
6;1000;0;0;0;1;0;21;-13;0
6;1000;0;0;0;1;0;18;-17;21
6;1000;0;1;0;1;0;17;-17;18
6;1000;0;1;0;1;0;19;0;18
6;1000;0;0;0;0;0;21;-16;18
6;1000;0;1;0;1;0;18;0;0
6;1000;0;1;0;1;0;17;-17;18
6;1000;0;0;0;1;0;21;0;19
6;1000;0;1;0;1;0;20;-15;0
6;1000;0;0;0;1;0;21;-14;0
6;1000;0;1;0;1;0;25;-6;20
6;1000;0;0;0;1;0;21;-14;0
6;1000;0;1;0;1;0;20;0;0
6;1000;0;0;0;0;0;0;0;0
6;1000;0;0;0;1;0;20;-15;21
6;1000;0;1;0;1;0;19;-14;21
6;1000;0;0;0;1;0;19;0;0
6;1000;0;0;0;0;0;21;0;0
6;1000;0;1;0;1;0;20;-16;20
6;1000;0;0;0;1;0;20;-14;20
6;1000;0;0;0;1;0;20;-15;21
6;1000;0;0;0;1;0;20;-14;19
6;1000;0;0;0;1;0;18;-16;20
6;1000;0;1;0;1;0;18;-16;0
6;1000;0;0;0;1;0;21;0;18
6;1000;0;1;0;1;0;22;-13;18
6;1000;0;1;0;1;0;18;-17;21
6;1000;0;1;0;1;0;0;0;0
6;1000;0;1;0;1;0;18;-16;18
6;1000;0;0;0;1;0;22;-9;23
6;1000;0;0;0;0;0;20;0;18
6;1000;0;0;0;1;0;22;-11;22
6;1000;0;1;0;1;0;19;-16;22
6;1000;0;0;0;1;0;19;-15;19
6;1000;0;1;0;1;0;0;0;0
6;1000;0;1;0;1;0;18;-16;17
6;1000;0;0;0;1;0;22;0;0
6;1000;0;1;0;1;0;19;-13;0
6;1000;0;1;0;1;0;18;-16;0
6;1000;0;0;0;1;0;22;-13;0
6;1000;0;1;0;1;0;18;-16;19
6;1000;0;1;0;1;0;19;0;19
6;1000;0;1;0;1;0;19;-16;19
6;1000;0;1;0;1;0;20;0;0
6;1000;0;1;0;1;0;20;-14;18
6;1000;0;1;0;1;0;20;0;0
6;1000;0;0;0;0;0;20;-15;0
6;1000;0;0;0;1;0;17;-18;20
6;1000;0;1;0;1;0;18;-17;0
6;1000;0;1;0;1;0;21;-15;0
6;1000;0;0;0;1;0;19;-15;0
6;1000;0;0;0;0;0;21;-13;0
6;1000;0;1;0;1;0;20;0;19
6;1000;0;0;0;1;0;21;-16;21
6;1000;0;0;0;1;0;21;0;18
6;1000;0;0;0;0;0;25;0;0
6;1000;0;0;0;1;0;19;-12;0
6;1000;0;0;0;1;0;22;0;0
6;1000;0;1;0;1;0;18;-11;19
6;1000;0;1;0;1;0;16;0;0
6;1000;0;1;0;1;0;20;-19;0
6;1000;0;0;0;1;0;19;-13;17
6;1000;0;1;0;1;0;18;-16;19
6;1000;0;0;0;0;0;20;-14;20
6;1000;0;0;0;1;0;18;0;0
6;1000;0;1;0;1;0;23;0;0
6;1000;0;1;0;1;0;18;-9;20
6;1000;0;0;0;1;0;18;-16;18
6;1000;0;0;0;1;0;23;0;0
6;1000;0;1;0;1;0;18;-16;18
6;1000;0;0;0;1;0;20;-15;22
6;1000;0;0;0;1;0;19;-15;20
6;1000;0;1;0;1;0;17;0;0
6;1000;0;1;0;1;0;18;-17;0
6;1000;0;1;0;1;0;18;-17;19
6;1000;0;0;0;1;0;21;-14;0
6;1000;0;1;0;1;0;18;-17;0
6;1000;0;1;0;1;0;20;-15;19
6;1000;0;1;0;1;0;19;0;0
6;1000;0;0;0;1;0;20;-16;0
6;1000;0;1;0;1;0;18;-14;0
6;1000;0;1;0;1;0;20;-16;0
6;1000;0;1;0;1;0;17;-14;19
6;1000;0;1;0;1;0;20;-14;21
6;1000;0;0;0;0;0;21;-13;21
6;1000;0;0;0;1;0;19;0;0
6;1000;0;0;0;1;0;22;-16;0
6;1000;0;1;0;1;0;20;-9;0
6;1000;0;0;0;1;0;23;0;0
6;1000;0;1;0;1;0;19;-9;22
6;1000;0;1;0;1;0;18;-17;20
6;1000;0;0;0;1;0;21;-12;23
6;1000;0;1;0;1;0;20;0;0
6;1000;0;1;0;1;0;19;-15;0
6;1000;0;0;0;1;0;22;-11;0
6;1000;0;0;0;1;0;22;0;20
6;1000;0;1;0;1;0;18;-11;0
6;1000;0;0;0;1;0;22;-17;0
6;1000;0;1;0;1;0;18;-17;18
6;1000;0;0;0;1;0;21;-14;18
6;1000;0;0;0;1;0;20;-15;21
6;1000;0;1;0;1;0;19;-15;0
6;1000;0;1;0;1;0;19;-16;0
6;1000;0;0;0;0;0;21;0;0
6;1000;0;0;0;1;0;22;-11;19
6;1000;0;0;0;1;0;19;0;0
6;1000;0;1;0;1;0;18;-15;0
6;1000;0;0;0;1;0;20;-15;23
6;1000;0;1;0;1;0;20;-16;20
6;1000;0;1;0;1;0;19;0;0
6;1000;0;1;0;2;0;18;-15;0
6;1000;0;0;0;1;0;21;-13;0
6;1000;0;0;0;1;0;21;0;0
6;1000;0;0;0;1;0;19;-14;18
6;1000;0;1;0;1;0;18;0;0
6;1000;0;1;0;1;0;20;-16;20
6;1000;0;0;0;1;0;20;0;0
6;1000;0;1;0;1;0;22;-14;19
6;1000;0;0;0;1;0;21;0;0
6;1000;0;1;0;1;0;19;-14;20
6;1000;0;1;0;1;0;22;-11;19
6;1000;0;1;0;1;0;19;0;22
6;1000;0;0;0;0;0;19;0;0
6;1000;0;1;0;1;0;20;-15;20
6;1000;0;1;0;1;0;17;0;0
6;1000;0;1;0;1;0;16;-18;0
6;1000;0;0;0;1;0;21;0;0
6;1000;0;0;0;1;0;18;-16;18
6;1000;0;0;0;1;0;19;-14;0
6;1000;0;1;0;1;0;21;0;22
6;1000;0;1;0;1;0;19;-16;19
6;1000;0;0;0;1;0;20;-15;18
6;1000;0;1;0;1;0;21;-13;21
6;1000;0;1;0;1;0;20;0;0
6;1000;0;0;0;1;0;21;0;0
6;1000;0;1;0;1;0;17;-17;18
6;1000;0;1;0;1;0;17;-17;0
6;1000;0;1;0;1;0;18;0;0
6;1000;0;0;0;1;0;22;-15;18
6;1000;0;0;0;1;0;18;-17;21
6;1000;0;1;0;1;0;20;-14;21
6;1000;0;1;0;1;0;18;-17;19
6;1000;0;0;0;1;0;22;-9;0
6;1000;0;1;0;1;0;0;0;0
6;1000;0;0;0;1;0;20;-15;19
6;1000;0;1;0;1;0;18;0;0
6;1000;0;0;0;1;0;20;-14;22
6;1000;0;0;0;1;0;23;-11;0
6;1000;0;1;0;1;0;17;-18;20
6;1000;0;1;0;1;0;19;-16;20
6;1000;0;1;0;1;0;15;-16;15
6;1000;0;1;0;1;0;20;-15;0
6;1000;0;1;0;1;0;18;-16;0
6;1000;0;1;0;1;0;18;-16;20
6;1000;0;1;0;1;0;19;-15;0
6;1000;0;1;0;1;0;20;0;0
6;1000;0;1;0;1;0;20;-15;20
6;1000;0;1;0;0;0;0;0;0
6;1000;0;0;0;1;0;18;0;0
6;1000;0;1;0;1;0;16;-19;0
6;1000;0;1;0;1;0;18;-16;20
6;1000;0;1;0;1;0;20;0;17
6;1000;0;1;0;1;0;19;-15;18
6;1000;0;0;0;1;0;22;-9;21
6;1000;0;1;0;1;0;18;0;0
6;1000;0;1;0;2;0;18;-16;0
6;1000;0;1;0;1;0;17;-18;0
6;1000;0;0;0;1;0;20;-14;18
6;1000;0;1;0;1;0;20;0;0
6;1000;0;1;0;1;0;18;-17;0
6;1000;0;1;0;1;0;19;-16;0
6;1000;0;0;0;1;0;21;-12;21
6;1000;0;1;0;1;0;19;0;19
6;1000;0;0;0;0;0;19;-16;20
6;1000;0;1;0;1;0;21;-14;19
6;1000;0;1;0;1;0;18;0;0
6;1000;0;0;0;1;0;18;-16;18
6;1000;0;1;0;1;0;0;0;0
6;1000;0;1;0;1;0;20;-17;19
6;1000;0;0;0;1;0;17;0;0
6;1000;0;0;0;1;0;21;-16;18
6;1000;0;1;0;1;0;19;-16;18
6;1000;0;1;0;1;0;19;-16;0
6;1000;0;1;0;1;0;18;0;0
6;1000;0;1;0;1;0;16;-17;19
6;1000;0;1;0;1;0;21;-14;19
6;1000;0;1;0;1;0;18;0;21
6;1000;0;1;0;1;0;18;-16;0
6;1000;0;0;0;1;0;19;0;0
6;1000;0;1;0;1;0;19;-15;18
6;1000;0;1;0;1;0;20;-14;0
6;1000;0;0;0;1;0;19;0;18
6;1000;0;1;0;1;0;20;-15;21
6;1000;0;0;0;1;0;18;-17;18
6;1000;0;0;0;1;0;0;0;0
6;1000;0;0;0;1;0;20;-14;0
6;1000;0;1;0;1;0;18;-17;0
6;1000;0;1;0;1;0;19;0;18
6;1000;0;0;0;1;0;20;-16;20
6;1000;0;1;0;1;0;17;-18;18
6;1000;0;0;0;0;0;20;-15;19
6;1000;0;1;0;1;0;20;0;0
6;1000;0;1;0;1;0;18;-15;20
6;1000;0;1;0;1;0;17;-17;0
6;1000;0;0;0;1;0;21;-12;20
6;1000;0;1;0;1;0;20;-16;21
6;1000;0;1;0;1;0;17;-18;0
6;1000;0;1;0;1;0;18;-16;20
6;1000;0;0;0;0;0;20;0;0
6;1000;0;0;0;1;0;21;-14;0
6;1000;0;1;0;1;0;21;-13;18
6;1000;0;0;0;1;0;19;-15;0
6;1000;0;1;0;1;0;20;-15;19
6;1000;0;1;0;1;0;18;-16;0
7;1000;0;0;1;0;19;-17;0;0
7;1000;1;0;1;0;17;0;19;0
7;1000;1;0;1;0;18;-18;0;0
7;1000;0;0;1;0;19;0;0;0
7;1000;0;0;1;0;19;-16;19;-17
7;1000;0;0;1;0;18;-16;19;0
7;1000;0;0;0;0;19;-16;19;-17
7;1000;0;0;0;0;20;-15;20;-16
7;1000;0;0;1;0;19;-15;20;-15
7;1000;0;0;1;0;19;-16;19;-18
7;1000;0;0;1;0;18;-17;19;-16
7;1000;0;0;0;0;19;-15;19;-17
7;1000;0;0;0;0;21;0;0;0
7;1000;0;0;1;0;18;-16;18;0
7;1000;0;0;1;0;19;0;0;0
7;1000;0;0;0;0;21;-15;19;-16
7;1000;0;0;1;0;17;-18;0;0
7;1000;0;0;0;0;14;-19;17;0
7;1000;0;0;1;0;18;0;0;0
7;1000;0;0;0;0;20;-15;20;-15
7;1000;0;0;1;0;18;-17;0;-18
7;1000;0;0;1;0;20;-14;17;-18
7;1000;0;0;1;0;14;-20;14;-19
7;1000;0;0;1;0;19;-16;19;0
7;1000;1;0;1;0;18;0;0;0
7;1000;0;0;1;0;12;-17;19;0
7;1000;0;0;0;0;19;-16;19;0
7;1000;0;0;1;0;18;-16;19;-23
7;1000;0;0;0;0;19;-15;0;-16
7;1000;0;0;1;0;16;-20;14;-15
7;1000;0;0;0;0;18;-8;0;0
7;1000;0;0;1;0;19;-15;19;-17
7;1000;0;0;1;0;17;-18;17;0
7;1000;0;0;1;0;17;-17;18;-7
7;1000;1;0;1;0;18;-16;19;-21
7;1000;0;0;0;0;0;0;0;0
7;1000;0;0;1;0;16;-15;20;-16
7;1000;0;0;0;0;21;-14;21;-15
7;1000;1;0;1;0;18;-16;0;0
7;1000;1;0;1;0;15;-19;16;-16
7;1000;0;0;1;0;19;-16;20;-19
7;1000;0;0;0;0;20;-15;0;0
7;1000;0;0;1;0;19;0;0;0
7;1000;1;0;1;0;17;-17;18;-15
7;1000;0;0;0;0;19;-15;20;-15
7;1000;0;0;0;0;23;-9;23;-16
7;1000;0;0;0;0;17;-18;0;0
7;1000;0;0;1;0;17;-17;18;0
7;1000;1;0;1;0;18;-16;18;0
7;1000;0;0;0;0;18;-16;19;-18
7;1000;0;0;1;0;18;-17;0;-16
7;1000;0;0;1;0;19;-15;18;-16
7;1000;0;0;0;0;19;-16;19;-17
7;1000;0;0;0;0;21;-14;0;-17
7;1000;0;0;0;0;22;0;0;0
7;1000;1;0;1;0;20;-15;21;0
7;1000;0;0;0;0;18;-16;19;-14
7;1000;0;0;1;0;18;-18;18;-14
7;1000;1;0;1;0;20;-15;20;-16
7;1000;0;0;0;0;19;-15;19;-18
7;1000;0;0;0;0;18;-17;18;0
7;1000;0;0;1;0;15;-20;0;0
7;1000;0;0;1;0;16;-19;15;0
7;1000;1;0;1;0;18;-18;0;0
7;1000;1;0;1;0;17;-17;16;-17
7;1000;1;0;1;0;15;-19;18;-20
7;1000;1;0;1;0;15;-20;16;-19
7;1000;1;0;1;0;17;-17;17;-17
7;1000;0;0;0;0;22;-13;22;0
7;1000;0;0;1;0;12;-19;12;-17
7;1000;0;0;1;0;15;-20;0;-19
7;1000;1;0;1;0;18;-17;18;-20
7;1000;0;0;1;0;17;-17;18;-18
7;1000;0;0;0;0;19;-16;19;-17
7;1000;0;0;1;0;19;-16;0;0
7;1000;0;0;1;0;17;0;18;0
7;1000;0;0;0;0;14;-18;17;-20
7;1000;0;0;0;0;20;-15;20;-16
7;1000;0;0;1;0;17;-17;18;-15
7;1000;1;0;1;0;16;-19;16;-18
7;1000;0;0;0;0;21;-13;21;0
7;1000;1;0;1;0;0;0;0;0
7;1000;0;0;0;0;18;-17;18;-19
7;1000;0;0;1;0;21;-15;0;0
7;1000;0;0;0;0;19;-17;18;-16
7;1000;0;0;1;0;18;-17;18;-15
7;1000;0;0;1;0;18;-17;0;0
7;1000;0;0;1;0;16;-20;19;0
7;1000;1;0;1;0;19;-13;20;-17
7;1000;0;0;1;0;18;-17;18;-17
7;1000;0;0;0;0;20;-13;19;0
7;1000;1;0;1;0;14;-19;15;-17
7;1000;0;0;0;0;20;-15;21;0
7;1000;0;0;1;0;18;-17;18;-17
7;1000;0;0;0;0;20;-16;20;0
7;1000;0;0;1;0;17;-18;0;0
7;1000;1;0;1;0;19;-13;17;-16
7;1000;0;0;1;0;17;-18;16;0
7;1000;0;0;1;0;0;0;0;0
7;1000;1;0;1;0;17;-19;17;-19
7;1000;1;0;1;0;18;-16;19;0
7;1000;0;0;1;0;17;-18;18;0
7;1000;0;0;1;0;16;-18;16;0
7;1000;0;0;1;0;15;-19;0;0
7;1000;1;0;1;0;17;-18;16;-16
7;1000;0;0;1;0;17;0;0;0
7;1000;1;0;2;0;16;-20;0;0
7;1000;0;0;0;0;13;0;0;0
7;1000;0;0;1;0;19;-19;13;0
7;1000;0;0;1;0;21;-14;21;-17
7;1000;0;0;1;0;20;-15;20;-14
7;1000;0;0;1;0;19;-16;0;0
7;1000;1;0;1;0;17;0;19;0
7;1000;0;0;1;0;19;-16;16;0
7;1000;0;0;1;0;19;-15;0;0
7;1000;0;0;0;0;17;-17;19;-19
7;1000;0;0;1;0;18;-17;0;-16
7;1000;0;0;0;0;14;-18;18;0
7;1000;0;0;1;0;17;-18;18;0
7;1000;1;0;1;0;18;0;0;0
7;1000;0;0;1;0;16;-16;19;-18
7;1000;0;0;0;0;13;-17;15;-16
7;1000;1;0;1;0;18;-17;0;-17
7;1000;0;0;1;0;17;-18;18;0
7;1000;0;0;0;0;11;-21;11;0
7;1000;0;0;1;0;19;-15;19;-21
7;1000;0;0;0;0;17;-17;18;-16
7;1000;1;0;1;0;16;-19;0;-16
7;1000;0;0;0;0;19;-16;0;0
7;1000;0;0;1;0;18;-17;18;-15
7;1000;0;0;1;0;20;-15;21;-19
7;1000;0;0;0;0;19;-16;19;-17
7;1000;0;0;0;0;21;-13;0;0
7;1000;0;0;0;0;19;-16;19;-16
7;1000;0;0;0;0;17;-16;0;-16
7;1000;0;0;0;0;18;-17;17;0
7;1000;0;0;0;0;0;0;0;0
7;1000;0;0;0;0;17;-14;0;0
7;1000;0;0;1;0;17;-17;0;0
7;1000;0;0;1;0;17;-18;20;0
7;1000;0;0;1;0;18;-18;17;-17
7;1000;0;0;1;0;17;-18;17;0
7;1000;0;0;0;0;20;0;0;0
7;1000;0;0;0;0;17;-15;20;-17
7;1000;0;0;1;0;16;-19;17;-18
7;1000;1;0;1;0;15;-20;15;-15
7;1000;0;0;1;0;17;-18;17;-21
7;1000;1;0;1;0;18;-16;19;0
7;1000;0;0;0;0;21;-13;21;0
7;1000;0;0;1;0;16;-19;16;-18
7;1000;1;0;1;0;19;-15;19;0
7;1000;1;0;1;0;9;-21;10;-19
7;1000;0;0;0;0;20;-13;20;-13
7;1000;1;0;1;0;17;-18;18;0
7;1000;1;0;1;0;15;0;0;0
7;1000;1;0;1;0;17;-19;0;0
7;1000;0;0;1;0;20;-13;18;0
7;1000;0;0;1;0;18;-17;16;0
7;1000;0;0;1;0;16;-20;19;-13
7;1000;0;0;1;0;19;-15;19;-17
7;1000;0;0;1;0;19;0;0;0
7;1000;0;0;0;0;21;-14;21;-17
7;1000;0;0;1;0;17;-17;18;-19
7;1000;0;0;0;0;21;-13;0;-14
7;1000;0;0;1;0;13;-17;14;-17
7;1000;0;0;1;0;13;-19;13;0
7;1000;0;0;1;0;17;-18;0;0
7;1000;0;0;1;0;19;-15;19;-19
7;1000;0;0;0;0;23;-10;23;-15
7;1000;0;0;0;0;17;0;0;0
7;1000;1;0;1;0;17;-16;17;-10
7;1000;0;0;1;0;15;0;0;0
7;1000;0;0;0;0;19;-16;19;0
7;1000;0;0;0;0;21;-13;17;-16
7;1000;1;0;1;0;19;-16;19;0
7;1000;0;0;0;0;19;-16;19;0
7;1000;0;0;1;0;18;-18;0;0
7;1000;0;0;1;0;18;-18;18;0
7;1000;0;0;1;0;19;-16;18;-17
7;1000;0;0;0;0;13;-18;20;-17
7;1000;0;0;1;0;19;-15;19;-18
7;1000;0;0;1;0;13;-20;14;-15
7;1000;0;0;0;0;20;-15;20;-16
7;1000;0;0;0;0;17;-17;18;0
7;1000;0;0;0;0;19;-15;19;-17
7;1000;0;0;0;0;19;-15;19;-15
7;1000;0;0;1;0;16;-19;17;-15
7;1000;0;0;0;0;20;-14;21;0
7;1000;0;0;1;0;16;-17;16;-18
7;1000;0;0;0;0;21;-13;21;0
7;1000;0;0;1;0;17;-17;0;0
7;1000;0;0;1;0;18;-18;17;-13
7;1000;0;0;1;0;17;-19;16;-17
7;1000;0;0;0;0;15;-18;15;-18
7;1000;0;0;1;0;16;-18;16;-19
7;1000;1;0;1;0;20;0;0;0
7;1000;1;0;1;0;18;-10;0;0
7;1000;0;0;1;0;16;0;0;0
7;1000;1;0;1;0;0;0;0;0
7;1000;0;0;1;0;17;-18;16;0
7;1000;0;0;1;0;16;-19;0;0
7;1000;0;0;1;0;17;-17;18;-17
7;1000;0;0;1;0;16;-19;0;0
7;1000;0;0;0;0;18;-16;17;-19
7;1000;0;0;1;0;17;-18;18;-18
7;1000;0;0;1;0;17;-18;17;-18
7;1000;0;0;1;0;15;-20;16;-18
7;1000;0;0;1;0;19;-15;19;0
7;1000;0;0;1;0;17;-17;18;0
7;1000;0;0;0;0;21;-13;0;-20
7;1000;0;0;1;0;18;-18;17;0
7;1000;1;0;1;0;17;-19;17;-17
7;1000;0;0;1;0;15;-20;15;0
7;1000;0;0;0;0;20;-12;21;-18
7;1000;1;0;1;0;17;-17;0;0
7;1000;0;0;0;0;22;-11;18;0
7;1000;1;0;1;0;17;-18;0;0
7;1000;1;0;1;0;17;-18;17;-10
7;1000;0;0;0;0;19;-15;19;-17
7;1000;1;0;1;0;15;-19;16;-17
7;1000;0;0;0;0;20;-15;20;0
7;1000;1;0;1;0;18;-16;19;-16
7;1000;0;0;1;0;17;-18;18;0
7;1000;1;0;1;0;17;-18;17;0
7;1000;0;0;0;0;19;-14;0;0
7;1000;0;0;0;0;14;-19;14;0
7;1000;0;0;0;0;19;-15;19;-19
7;1000;0;0;0;0;18;0;0;0
7;1000;0;0;1;0;20;-15;20;0
7;1000;0;0;0;0;15;-17;20;-18
7;1000;0;0;0;0;19;-16;19;-15
7;1000;0;0;1;0;19;-15;0;0
7;1000;1;0;1;0;18;-16;20;0
7;1000;0;0;0;0;12;-17;19;-16
7;1000;1;0;1;0;17;-18;0;-16
7;1000;0;0;0;0;19;-15;19;0
7;1000;0;0;0;0;19;-15;20;-18
7;1000;0;0;1;0;17;-18;0;-16
7;1000;0;0;1;0;16;-18;16;-15
7;1000;0;0;1;0;17;-17;17;0
7;1000;0;0;0;0;19;-16;19;-18
7;1000;1;0;1;0;17;-18;18;0
7;1000;0;0;1;0;19;-15;19;0
7;1000;0;0;1;0;16;-19;0;0
7;1000;0;0;0;0;19;-17;19;0
7;1000;0;0;0;0;20;-13;16;-15
7;1000;0;0;0;0;24;-6;0;0
7;1000;0;0;1;0;12;-21;24;-18
7;1000;0;0;1;0;18;-16;19;-7
7;1000;1;0;1;0;17;-17;0;0
7;1000;0;0;1;0;19;-15;20;-16
7;1000;0;0;1;0;19;-15;0;0
7;1000;0;0;1;0;19;0;0;0
7;1000;1;0;1;0;19;-16;20;0
7;1000;0;0;1;0;16;-19;16;-15
7;1000;0;0;1;0;19;0;0;0
7;1000;0;0;0;0;20;-15;20;-19
7;1000;0;0;0;0;18;-16;18;0
7;1000;0;0;1;0;18;-18;0;0
7;1000;0;0;0;0;19;0;0;0
7;1000;0;0;0;0;19;-13;18;0
7;1000;0;0;0;0;20;-14;20;-17
7;1000;1;0;1;0;15;-21;0;0
7;1000;0;0;0;0;20;-15;19;-21
7;1000;0;0;1;0;15;-20;16;-15
7;1000;1;0;1;0;19;-16;20;0
7;1000;0;0;0;0;16;-16;0;0
7;1000;0;0;1;0;16;-19;17;-20
7;1000;0;0;0;0;12;0;0;0
7;1000;0;0;1;0;16;-18;17;-15
7;1000;0;0;0;0;18;-17;18;-20
7;1000;1;0;1;0;18;-16;18;-19
7;1000;0;0;1;0;18;-18;18;0
7;1000;0;0;0;0;15;-17;14;0
7;1000;1;0;1;0;15;-19;16;-16
7;1000;1;0;1;0;19;-16;0;0
7;1000;0;0;1;0;16;-18;0;0
7;1000;0;0;1;0;18;-17;19;0
7;1000;0;0;0;0;19;-16;19;-19
7;1000;0;0;0;0;20;-15;20;-17
7;1000;0;0;1;0;18;-17;0;0
7;1000;0;0;1;0;18;0;0;0
7;1000;0;0;1;0;15;-15;18;0
7;1000;1;0;1;0;16;-19;0;-20
7;1000;0;0;1;0;18;-17;16;-16
7;1000;1;0;1;0;18;-16;18;-17
7;1000;0;0;0;0;19;-14;19;-15
7;1000;0;0;0;0;17;0;0;0
7;1000;0;0;0;0;17;-18;0;0
7;1000;0;0;0;0;22;-11;18;-19
7;1000;0;0;1;0;18;-18;18;-17
7;1000;0;0;1;0;16;0;0;0
7;1000;0;0;0;0;23;-10;23;-17
7;1000;0;0;1;0;0;0;0;0
7;1000;0;0;1;0;17;-16;0;0
7;1000;1;0;1;0;20;-18;17;-17
7;1000;0;0;0;0;21;0;0;0
7;1000;0;0;1;0;17;-18;0;0
7;1000;0;0;1;0;18;-17;18;-14
7;1000;0;0;1;0;16;-18;17;0
7;1000;0;0;0;0;19;-16;20;-17
7;1000;0;0;1;0;18;-16;19;0
7;1000;0;0;1;0;16;-19;0;-19
7;1000;0;0;0;0;10;-20;16;-16
7;1000;0;0;1;0;20;-12;21;-19
7;1000;0;0;1;0;18;-14;0;0
7;1000;0;0;0;0;20;-13;19;0
7;1000;0;0;0;0;17;-17;20;0
7;1000;0;0;1;0;18;-17;0;0
7;1000;0;0;0;0;21;0;0;0
7;1000;0;0;0;0;20;-13;21;-13
7;1000;1;0;1;0;19;-16;19;-13
7;1000;0;0;1;0;18;-16;0;0
7;1000;0;0;1;0;18;-16;18;-16
7;1000;0;0;0;0;19;-16;19;-13
7;1000;0;0;1;0;20;-15;20;-16
7;1000;0;0;0;0;20;-13;19;0
7;1000;0;0;0;0;21;-13;21;-15
7;1000;0;0;1;0;18;-16;19;-13
7;1000;0;0;0;0;20;-14;21;0
7;1000;0;0;1;0;17;0;0;0
7;1000;0;0;1;0;18;-17;17;-15
7;1000;0;0;1;0;16;-20;16;-19
7;1000;1;0;1;0;19;-14;0;0
7;1000;0;0;0;0;20;-15;0;0
7;1000;0;0;1;0;17;-17;20;0
7;1000;0;0;1;0;19;-15;19;0
7;1000;0;0;1;0;16;-19;17;-13
7;1000;1;0;1;0;19;-15;19;-18
7;1000;0;0;0;0;20;-14;20;0
7;1000;0;0;1;0;21;-13;0;0
7;1000;0;0;1;0;19;-15;21;0
7;1000;1;0;1;0;18;-17;19;-12
7;1000;0;0;0;0;18;-16;18;0
7;1000;1;0;1;0;12;-20;11;-21
7;1000;0;0;0;0;22;-10;23;0
7;1000;0;0;1;0;19;-16;0;-17
7;1000;0;0;1;0;19;-15;20;-9
7;1000;0;0;1;0;22;-14;22;0
7;1000;1;0;1;0;18;-16;20;0
7;1000;0;0;1;0;18;-17;0;-15
7;1000;1;0;1;0;18;-16;18;0
7;1000;0;0;1;0;16;-18;17;-15
7;1000;1;0;1;0;18;-17;19;-17
7;1000;0;0;1;0;17;0;0;-15
7;1000;0;0;1;0;14;0;0;0
7;1000;0;0;0;0;21;-18;0;0
7;1000;0;0;1;0;17;-20;14;0
7;1000;1;0;1;0;17;-18;17;-9
7;1000;0;0;0;0;19;-16;19;-18
7;1000;0;0;0;0;21;0;0;0
7;1000;0;0;0;0;19;-13;19;0
7;1000;0;0;1;0;20;-13;21;-18
7;1000;0;0;1;0;18;-16;18;0
7;1000;0;0;1;0;17;-18;18;-20
7;1000;1;0;1;0;18;0;0;0
7;1000;1;0;1;0;20;-13;20;-18
7;1000;0;0;0;0;19;-16;19;0
7;1000;0;0;1;0;16;-20;16;-12
7;1000;0;0;1;0;15;-19;16;0
7;1000;0;0;1;0;0;0;0;0
7;1000;0;0;1;0;19;-16;19;-19
7;1000;1;0;1;0;17;-17;18;0
7;1000;0;0;1;0;17;-18;18;-18
7;1000;0;0;1;0;15;-20;15;0
7;1000;0;0;0;0;16;-17;19;0
7;1000;0;0;0;0;19;-15;19;-17
7;1000;0;0;0;0;11;-16;10;0
7;1000;0;0;1;0;16;-18;17;-15
7;1000;0;0;1;0;17;-18;0;0
7;1000;0;0;1;0;15;-20;15;-16
7;1000;0;0;1;0;19;-16;20;0
7;1000;0;0;1;0;18;0;0;-18
7;1000;0;0;0;0;19;-15;20;-15
7;1000;1;0;1;0;15;-19;16;-14
7;1000;0;0;0;0;17;-17;18;-20
7;1000;0;0;0;0;22;-11;22;0
7;1000;1;0;1;0;17;-17;18;-11
7;1000;0;0;1;0;18;-16;0;0
7;1000;0;0;0;0;21;-11;18;0
7;1000;0;0;0;0;18;0;0;-11
7;1000;1;0;1;0;12;-13;0;0
7;1000;1;0;1;0;18;-17;19;0
7;1000;0;0;1;0;19;-15;18;-16
7;1000;1;0;1;0;15;-19;19;0
7;1000;0;0;0;0;0;0;0;0
7;1000;0;0;1;0;21;-15;0;0
7;1000;1;0;1;0;18;-17;18;-15
7;1000;0;0;1;0;16;-19;17;-19
7;1000;0;0;0;0;17;-16;17;-16
7;1000;1;0;1;0;17;0;0;0
